"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"139","HGNC:6142","ITGA6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343992","itga6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"140","HGNC:1527","CAV1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865922","cav1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"141","HGNC:1527","CAV1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254656","cav1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"142","HGNC:6343","KITLG","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-490164","kitlg.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"143","HGNC:6343","KITLG","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341318","kitlg.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"144","HGNC:3242","EHD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865942","ehd1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"145","HGNC:3242","EHD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336163","ehd1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"146","HGNC:6006","IL21R","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487273","il21r.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"147","HGNC:6006","IL21R","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335516","il21r.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"148","HGNC:6436","KRT19","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865962","krt19.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"149","HGNC:6436","KRT19","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334583","krt19.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"150","HGNC:11579","TBCA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865972","tbca.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"151","HGNC:11579","TBCA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341718","tbca.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"152","HGNC:11827","TJP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332215","tjp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"153","HGNC:10660","SDC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865997","sdc3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"154","HGNC:10660","SDC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346771","sdc3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"155","HGNC:11849","TLR3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866024","tlr3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"156","HGNC:7797","NFKBIA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866028","nfkbia.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"157","HGNC:7797","NFKBIA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331094","nfkbia.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"158","HGNC:10524","SALL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866060","sall1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"159","HGNC:10524","SALL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6464319","sall1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"160","HGNC:32480","INKA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866067","inka1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"161","HGNC:32480","INKA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254968","inka1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"162","HGNC:11371","STAU2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866070","stau2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"163","HGNC:11371","STAU2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253612","stau2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"164","HGNC:3249","EIF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251822","eif1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"165","HGNC:3249","EIF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337939","eif1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"166","HGNC:8812","PDK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866081","pdk4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"167","HGNC:8812","PDK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342556","pdk4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"168","HGNC:9205","PON2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-491658","pon2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"169","HGNC:9205","PON2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334438","pon2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"170","HGNC:877","ALDH7A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866115","aldh7a1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"171","HGNC:877","ALDH7A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339448","aldh7a1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"172","HGNC:17084","SYNE2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344818","syne2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"173","HGNC:12663","VCAM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488780","vcam1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"174","HGNC:12663","VCAM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334568","vcam1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"175","HGNC:14545","RASGRP3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335177","rasgrp3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"176","HGNC:14545","RASGRP3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335178","rasgrp3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"177","HGNC:7608","MYO9A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253274","myo9a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"178","HGNC:7608","MYO9A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343267","myo9a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"179","HGNC:30282","RGL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346089","rgl3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"180","HGNC:30282","RGL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346090","rgl3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"181","HGNC:1991","CKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-493160","ckb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"182","HGNC:1991","CKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341213","ckb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"183","HGNC:7027","MERTK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487570","mertk.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"184","HGNC:16009","ASB4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337956","asb4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"185","HGNC:14946","PPP1R9A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337952","ppp1r9a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"186","HGNC:14946","PPP1R9A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-22164563","ppp1r9a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"187","HGNC:1663","CD36","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488970","cd36.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"188","HGNC:1663","CD36","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346382","cd36.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"189","HGNC:163","ACTN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-493913","actn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"190","HGNC:163","ACTN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333838","actn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"191","HGNC:14686","JAM2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488632","jam2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"192","HGNC:14686","JAM2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340228","jam2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"193","HGNC:435","ALOX5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486920","alox5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"194","HGNC:435","ALOX5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336267","alox5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"195","HGNC:11010","SLC2A5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487293","slc2a5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"196","HGNC:1380","CA6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866311","ca6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"197","HGNC:10896","SKI","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254053","ski.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"198","HGNC:10896","SKI","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254672","ski.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"199","HGNC:7606","MYO7A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338023","myo7a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"200","HGNC:7228","MRC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255360","mrc1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"201","HGNC:7228","MRC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346397","mrc1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"202","HGNC:6696","LRP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485965","lrp4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"203","HGNC:6696","LRP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332169","lrp4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"204","HGNC:3755","FLNB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485739","flnb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"205","HGNC:10808","SGCE","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6077711","sgce.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"206","HGNC:10808","SGCE","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340928","sgce.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"207","HGNC:18260","RAB20","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255124","rab20.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"208","HGNC:18260","RAB20","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338252","rab20.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"209","HGNC:28900","PNPLA8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489063","pnpla8.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"210","HGNC:2082","CLOCK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254406","clock.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"211","HGNC:2082","CLOCK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334359","clock.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"212","HGNC:10802","SFTPC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489007","sftpc.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"213","HGNC:10802","SFTPC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346349","sftpc.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"214","HGNC:30242","TUSC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253143","tusc3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"215","HGNC:30242","TUSC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344941","tusc3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"216","HGNC:11979","TOB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866452","tob1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"217","HGNC:11979","TOB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346131","tob1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"218","HGNC:2295","CP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488817","cp.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"219","HGNC:3239","EGR2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866474","egr2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"220","HGNC:3238","EGR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-853419","egr1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"221","HGNC:3238","EGR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252570","egr1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"222","HGNC:10933","SLC17A5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866507","slc17a5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"223","HGNC:10933","SLC17A5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334364","slc17a5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"224","HGNC:8104","OCLN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866529","ocln.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"225","HGNC:8104","OCLN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253861","ocln.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"226","HGNC:13877","TTYH2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866564","ttyh2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"227","HGNC:1131","BTG2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-855430","btg2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"228","HGNC:18242","APPL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866603","appl2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"229","HGNC:30212","TANC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488308","tanc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"230","HGNC:30212","TANC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337760","tanc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"231","HGNC:9102","PLXNA4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334273","plxna4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"232","HGNC:9102","PLXNA4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334274","plxna4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"233","HGNC:10731","SEMA4C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866644","sema4c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"234","HGNC:10731","SEMA4C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342973","sema4c.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"235","HGNC:21013","PLXDC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-856534","plxdc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"236","HGNC:21013","PLXDC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333668","plxdc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"237","HGNC:3796","FOS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866822","fos.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"238","HGNC:3796","FOS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337595","fos.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"239","HGNC:17752","TSPAN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-868516","tspan3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"240","HGNC:17752","TSPAN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340488","tspan3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"241","HGNC:16862","RAPGEF5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252805","rapgef5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"242","HGNC:16862","RAPGEF5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341425","rapgef5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"243","HGNC:5986","IL18","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330791","il18.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"244","HGNC:5986","IL18","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330792","il18.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"245","HGNC:14540","WNK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-991150","wnk1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"246","HGNC:14540","WNK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251863","wnk1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"247","HGNC:28532","KIAA0825","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345435","KIAA0825.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"248","HGNC:20626","CHD7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-877237","chd7.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"249","HGNC:20626","CHD7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333767","chd7.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"250","HGNC:3378","EPB41L1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6493997","epb41l1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"251","HGNC:2515","CTNND1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-919837","ctnnd1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"252","HGNC:6636","LMNA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-920728","lmna.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"253","HGNC:6722","BCAM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-921475","bcam.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"254","HGNC:6722","BCAM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336985","bcam.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"255","HGNC:905","AXL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488071","axl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"256","HGNC:905","AXL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342712","axl.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"257","HGNC:9091","PLS3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-922802","pls3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"258","HGNC:9091","PLS3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330620","pls3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"259","HGNC:9601","PTGFRN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486515","ptgfrn.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"260","HGNC:9601","PTGFRN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330688","ptgfrn.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"261","HGNC:3768","FMN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340205","fmn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"262","HGNC:24696","SNED1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488785","sned1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"263","HGNC:26061","ZNF770","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488341","znf770.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"264","HGNC:26061","ZNF770","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334509","znf770.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"265","HGNC:2901","DLG2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338424","dlg2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"266","HGNC:2901","DLG2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338425","dlg2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"267","HGNC:9229","PLPP3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-941078","plpp3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"268","HGNC:9229","PLPP3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254148","plpp3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"269","HGNC:669","RHOC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6077828","rhoc.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"270","HGNC:669","RHOC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337572","rhoc.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"271","HGNC:16919","VAT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-941594","vat1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"272","HGNC:16919","VAT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343276","vat1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"273","HGNC:11854","TSPAN7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-941780","tspan7.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"274","HGNC:11854","TSPAN7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341750","tspan7.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"275","HGNC:17038","MGLL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-942088","mgll.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"276","HGNC:8883","CDK14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-943254","cdk14.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"277","HGNC:8883","CDK14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336151","cdk14.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"278","HGNC:18664","FAM3C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-943499","fam3c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
