"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"140","HGNC:17923","GRHL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333121","grhl1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"141","HGNC:9403","PRKCH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255705","prkch.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"142","HGNC:14334","MRTFA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865649","mrtfa.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"143","HGNC:14334","MRTFA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346414","mrtfa.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"144","HGNC:3591","FARP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486705","farp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"145","HGNC:3591","FARP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338267","farp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"146","HGNC:6996","MEF2C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865661","mef2c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"147","HGNC:6996","MEF2C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340942","mef2c.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"148","HGNC:6083","INSIG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6077599","insig1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"149","HGNC:6083","INSIG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330164","insig1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"150","HGNC:4616","GSK3A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865688","gsk3a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"151","HGNC:4616","GSK3A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339943","gsk3a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"152","HGNC:6993","MEF2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-487398","mef2a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"153","HGNC:6993","MEF2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337794","mef2a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"154","HGNC:1681","CD44","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251905","cd44.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"155","HGNC:1681","CD44","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344126","cd44.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"156","HGNC:6943","MCL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6008975","mcl1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"157","HGNC:6943","MCL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344737","mcl1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"158","HGNC:7001","MEIS2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487614","meis2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"159","HGNC:12640","UVRAG","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865771","uvrag.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"160","HGNC:12640","UVRAG","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341910","uvrag.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"161","HGNC:17307","BTAF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486587","btaf1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"162","HGNC:3225","EFNA5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335326","efna5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"163","HGNC:3225","EFNA5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335327","efna5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"164","HGNC:14065","HDAC9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865808","hdac9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"165","HGNC:14065","HDAC9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335120","hdac9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"166","HGNC:29427","SH3TC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488769","sh3tc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"167","HGNC:9620","TWF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865829","twf1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"168","HGNC:9620","TWF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340353","twf1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"169","HGNC:11553","TAGLN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254653","tagln.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"170","HGNC:11553","TAGLN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330896","tagln.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"171","HGNC:8751","CDK18","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489042","cdk18.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"172","HGNC:8751","CDK18","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339122","cdk18.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"173","HGNC:20851","FNBP1L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865835","fnbp1l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"174","HGNC:20851","FNBP1L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338248","fnbp1l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"175","HGNC:1490","CAPZA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865840","capza2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"176","HGNC:1490","CAPZA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17329989","capza2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"177","HGNC:7728","NEDD4L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865849","nedd4l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"178","HGNC:7728","NEDD4L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343422","nedd4l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"179","HGNC:24042","WWTR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865853","wwtr1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"180","HGNC:24042","WWTR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331890","wwtr1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"181","HGNC:9771","RAB31","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252446","rab31.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"182","HGNC:9771","RAB31","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336186","rab31.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"183","HGNC:18313","RHOV","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343382","rhov.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"184","HGNC:9612","PTK2B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487977","ptk2b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"185","HGNC:9612","PTK2B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339829","ptk2b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"186","HGNC:4620","GSN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865877","gsn.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"187","HGNC:4620","GSN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331566","gsn.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"188","HGNC:8571","PACSIN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-489582","pacsin2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"189","HGNC:8571","PACSIN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330265","pacsin2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"190","HGNC:7723","NEDD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253403","nedd1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"191","HGNC:7723","NEDD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335852","nedd1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"192","HGNC:19192","DOCK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486325","dock4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"193","HGNC:19192","DOCK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343081","dock4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"194","HGNC:9878","RASGRP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-489815","rasgrp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"195","HGNC:9878","RASGRP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336797","rasgrp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"196","HGNC:3185","EEA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865932","eea1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"197","HGNC:3185","EEA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331220","eea1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"198","HGNC:16743","SHC4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343054","shc4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"199","HGNC:16743","SHC4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343055","shc4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"200","HGNC:19195","ABLIM2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865947","ablim2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"201","HGNC:19195","ABLIM2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337275","ablim2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"202","HGNC:6071","INPP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865975","inpp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"203","HGNC:22199","COBL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865987","cobl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"204","HGNC:19701","CNKSR2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865992","cnksr2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"205","HGNC:19701","CNKSR2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331028","cnksr2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"206","HGNC:18114","KHDRBS2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330399","khdrbs2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"207","HGNC:18114","KHDRBS2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330400","khdrbs2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"208","HGNC:5724","RBPJ","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865998","rbpj.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"209","HGNC:5724","RBPJ","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338632","rbpj.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"210","HGNC:21060","GRPEL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865999","grpel2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"211","HGNC:21060","GRPEL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346207","grpel2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"212","HGNC:17200","LRRN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341720","lrrn3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"213","HGNC:17200","LRRN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341721","lrrn3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"214","HGNC:18629","STAB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489248","stab2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"215","HGNC:3176","EDN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866055","edn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"216","HGNC:3176","EDN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252933","edn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"217","HGNC:6402","IPO5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866063","ipo5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"218","HGNC:6402","IPO5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254154","ipo5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"219","HGNC:30031","PI4K2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866066","pi4k2a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"220","HGNC:3188","EED","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-491484","eed.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"221","HGNC:3188","EED","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255887","eed.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"222","HGNC:705","ARPC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866076","arpc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"223","HGNC:705","ARPC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346100","arpc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"224","HGNC:21595","SESN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866080","sesn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"225","HGNC:21595","SESN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336241","sesn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"226","HGNC:16691","TUBGCP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866086","tubgcp4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"227","HGNC:16691","TUBGCP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337959","tubgcp4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"228","HGNC:400","ALCAM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866087","alcam.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"229","HGNC:400","ALCAM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330656","alcam.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"230","HGNC:582","APBB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487924","apbb2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"231","HGNC:582","APBB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346469","apbb2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"232","HGNC:29238","ZNF608","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866111","znf608.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"233","HGNC:12558","ULK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340032","ulk1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"234","HGNC:12558","ULK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340033","ulk1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"235","HGNC:7739","NEFL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866125","nefl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"236","HGNC:7739","NEFL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335528","nefl.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"237","HGNC:10449","RREB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488261","rreb1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"238","HGNC:10449","RREB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336715","rreb1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"239","HGNC:24239","TMCC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866141","tmcc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"240","HGNC:24239","TMCC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331173","tmcc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"241","HGNC:16932","NEBL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6077673","nebl.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"242","HGNC:16932","NEBL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339415","nebl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"243","HGNC:7776","NFATC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333598","nfatc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"244","HGNC:7776","NFATC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333599","nfatc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"245","HGNC:31440","SH2D4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334853","sh2d4b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"246","HGNC:31440","SH2D4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334854","sh2d4b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"247","HGNC:436","ALOX5AP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488791","alox5ap.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"248","HGNC:436","ALOX5AP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333941","alox5ap.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"249","HGNC:12663","VCAM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488780","vcam1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"250","HGNC:12663","VCAM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334568","vcam1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"251","HGNC:15576","MYO3B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330868","myo3b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"252","HGNC:13867","SH3KBP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487004","sh3kbp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"253","HGNC:13867","SH3KBP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336976","sh3kbp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"254","HGNC:10732","SEMA4D","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486394","sema4d.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"255","HGNC:10732","SEMA4D","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340347","sema4d.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"256","HGNC:20320","PSPC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6077678","pspc1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"257","HGNC:16713","SRSF10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866220","srsf10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"258","HGNC:16713","SRSF10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335851","srsf10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"259","HGNC:7534","MXI1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-865794","mxi1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"260","HGNC:7534","MXI1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344828","mxi1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"261","HGNC:1991","CKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-493160","ckb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"262","HGNC:1991","CKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341213","ckb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"263","HGNC:19125","FGD4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332192","fgd4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"264","HGNC:19125","FGD4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332193","fgd4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"265","HGNC:16993","SEC61B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866257","sec61b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"266","HGNC:5432","IFNAR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335504","ifnar1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"267","HGNC:5432","IFNAR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335505","ifnar1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"268","HGNC:5965","IL10RB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-493489","il10rb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"269","HGNC:5965","IL10RB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334066","il10rb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"270","HGNC:19733","XPO6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866274","xpo6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"271","HGNC:19733","XPO6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253815","xpo6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"272","HGNC:9875","RASGRF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-866278","rasgrf1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"273","HGNC:9875","RASGRF1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346378","rasgrf1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"274","HGNC:1663","CD36","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488970","cd36.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"275","HGNC:1663","CD36","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346382","cd36.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"276","HGNC:18957","MAGI2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487905","magi2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"277","HGNC:18957","MAGI2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341817","magi2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"278","HGNC:20768","TUBA1C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6464328","tuba1c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
